
counter: 9
(22872.0, 6.029455, 3.734791)
(22873.0, 6.029455, 3.734791)
(22874.0, 6.029455, 3.731857)
(22875.0, 6.038175, 3.728923)
(22876.0, 6.049801, 3.728923)
(22877.0, 6.058521, 3.728923)
(22878.0, 6.058521, 3.728923)
(22879.0, 6.055614, 3.731857)
(22880.0, 6.049801, 3.734791)
(22881.0, 6.046895, 3.734791)
(22882.0, 6.046895, 3.734791)
(22883.0, 6.046895, 3.734791)
(22884.0, 6.046895, 3.725989)
(22885.0, 6.046895, 3.72012)
(22886.0, 6.041082, 3.711317)
(22887.0, 6.035268, 3.717186)
(22888.0, 6.035268, 3.723054)
(22889.0, 6.046895, 3.728923)
(22890.0, 6.061427, 3.728923)
(22891.0, 6.058521, 3.731857)
(22892.0, 6.052708, 3.734791)
(22893.0, 6.043988, 3.740659)
(22894.0, 6.043988, 3.743594)
(22895.0, 6.041082, 3.743594)
(22896.0, 6.041082, 3.743594)
(22897.0, 6.043988, 3.746528)
(22898.0, 6.038175, 3.749462)
(22899.0, 6.029455, 3.752396)
(22900.0, 6.026548, 3.752396)
(22901.0, 6.026548, 3.749462)
(22902.0, 6.023641, 3.743594)
(22903.0, 6.017827, 3.737725)
(22904.0, 6.009107, 3.734791)
(22905.0, 6.0062, 3.737725)
(22906.0, 6.000386, 3.740659)
(22907.0, 6.003293, 3.746528)
(22908.0, 6.0062, 3.749462)
(22909.0, 6.0062, 3.758264)
(22910.0, 6.003293, 3.764132)
(22911.0, 6.000386, 3.767066)
(22912.0, 6.000386, 3.767066)
(22913.0, 6.009107, 3.767066)
(22914.0, 6.017827, 3.761198)
(22915.0, 6.014921, 3.752396)
(22916.0, 6.0062, 3.749462)
(22917.0, 5.997478, 3.749462)
(22918.0, 5.994571, 3.752396)
(22919.0, 5.994571, 3.752396)
(22920.0, 5.994571, 3.749462)
(22921.0, 5.994571, 3.749462)
(22922.0, 5.991664, 3.749462)
(22923.0, 5.988757, 3.752396)
(22924.0, 5.991664, 3.752396)
(22925.0, 5.991664, 3.743594)
(22926.0, 5.997478, 3.737725)
(22927.0, 6.000386, 3.731857)
(22928.0, 6.003293, 3.734791)
(22929.0, 6.0062, 3.734791)
(22930.0, 5.997478, 3.737725)
(22931.0, 5.988757, 3.737725)
(22932.0, 5.980035, 3.734791)
(22933.0, 5.980035, 3.734791)
(22934.0, 5.982943, 3.737725)
(22935.0, 5.980035, 3.743594)
(22936.0, 5.977128, 3.746528)
(22937.0, 5.980035, 3.749462)
(22938.0, 5.982943, 3.749462)
(22939.0, 5.98585, 3.752396)
(22940.0, 5.982943, 3.752396)
(22941.0, 5.982943, 3.749462)
(22942.0, 5.974221, 3.752396)
(22943.0, 5.968406, 3.752396)
(22944.0, 5.965498, 3.752396)
(22945.0, 5.965498, 3.746528)
(22946.0, 5.965498, 3.740659)
(22947.0, 5.971313, 3.737725)
(22948.0, 5.977128, 3.740659)
(22949.0, 5.98585, 3.743594)
(22950.0, 5.991664, 3.740659)
(22951.0, 5.988757, 3.737725)
(22952.0, 5.980035, 3.731857)
(22953.0, 5.968406, 3.743594)
(22954.0, 5.968406, 3.758264)
(22955.0, 5.965498, 3.767066)
(22956.0, 5.968406, 3.761198)
(22957.0, 5.971313, 3.758264)
(22958.0, 5.974221, 3.752396)
(22959.0, 5.977128, 3.743594)
(22960.0, 5.982943, 3.737725)
(22961.0, 5.98585, 3.740659)
(22962.0, 5.988757, 3.743594)
(22963.0, 5.988757, 3.746528)
(22964.0, 5.988757, 3.746528)
(22965.0, 5.988757, 3.743594)
(22966.0, 5.991664, 3.743594)
(22967.0, 5.991664, 3.746528)
(22968.0, 5.994571, 3.749462)
(22969.0, 5.997478, 3.75533)
(22970.0, 6.000386, 3.746528)
(22971.0, 6.000386, 3.740659)
(22972.0, 6.000386, 3.731857)
(22973.0, 5.997478, 3.731857)
(22974.0, 5.991664, 3.731857)
(22975.0, 5.98585, 3.731857)
(22976.0, 5.977128, 3.731857)
(22977.0, 5.974221, 3.731857)
(22978.0, 5.974221, 3.731857)
(22979.0, 5.977128, 3.731857)
(22980.0, 5.977128, 3.731857)
(22981.0, 5.974221, 3.731857)
(22982.0, 5.971313, 3.740659)
(22983.0, 5.971313, 3.746528)
(22984.0, 5.977128, 3.75533)
(22985.0, 5.980035, 3.752396)
(22986.0, 5.980035, 3.749462)
(22987.0, 5.980035, 3.743594)
(22988.0, 5.980035, 3.743594)
(22989.0, 5.980035, 3.749462)
(22990.0, 5.982943, 3.75533)
(22991.0, 5.980035, 3.752396)
(22992.0, 5.977128, 3.752396)
(22993.0, 5.977128, 3.75533)
(22994.0, 5.974221, 3.75533)
(22995.0, 5.971313, 3.75533)
(22996.0, 5.968406, 3.758264)
(22997.0, 5.968406, 3.764132)
(22998.0, 5.968406, 3.767066)
(22999.0, 5.965498, 3.767066)
(23000.0, 5.965498, 3.767066)
(23001.0, 5.965498, 3.767066)
(23002.0, 5.965498, 3.772933)
(23003.0, 5.965498, 3.775867)
(23004.0, 5.965498, 3.772933)
(23005.0, 5.968406, 3.767066)
(23006.0, 5.968406, 3.761198)
(23007.0, 5.971313, 3.758264)
(23008.0, 5.971313, 3.75533)
(23009.0, 5.971313, 3.749462)
(23010.0, 5.971313, 3.746528)
(23011.0, 5.965498, 3.743594)
(23012.0, 5.956776, 3.737725)
(23013.0, 5.948053, 3.734791)
(23014.0, 5.942238, 3.728923)
(23015.0, 5.942238, 3.728923)
(23016.0, 5.942238, 3.734791)
(23017.0, 5.945145, 3.740659)
(23018.0, 5.945145, 3.749462)
(23019.0, 5.945145, 3.752396)
(23020.0, 5.942238, 3.752396)
(23021.0, 5.942238, 3.749462)
(23022.0, 5.942238, 3.746528)
(23023.0, 5.942238, 3.743594)
(23024.0, 5.945145, 3.740659)
(23025.0, 5.948053, 3.746528)
(23026.0, 5.948053, 3.752396)
(23027.0, 5.945145, 3.761198)
(23028.0, 5.945145, 3.761198)
(23029.0, 5.942238, 3.764132)
(23030.0, 5.933515, 3.761198)
(23031.0, 5.924791, 3.758264)
(23032.0, 5.916067, 3.75533)
(23033.0, 5.913159, 3.75533)
(23034.0, 5.910251, 3.75533)
(23035.0, 5.913159, 3.75533)
(23036.0, 5.913159, 3.75533)
(23037.0, 5.913159, 3.761198)
(23038.0, 5.918975, 3.769999)
(23039.0, 5.924791, 3.772933)
(23040.0, 5.921883, 3.781735)
(23041.0, 5.910251, 3.784669)
(23042.0, 5.898619, 3.787602)
(23043.0, 5.898619, 3.784669)
(23044.0, 5.895711, 3.781735)
(23045.0, 5.892802, 3.781735)
(23046.0, 5.881169, 3.784669)
(23047.0, 5.875353, 3.787602)
(23048.0, 5.878261, 3.790536)
(23049.0, 5.886986, 3.796404)
(23050.0, 5.901527, 3.805205)
(23051.0, 5.910251, 3.811072)
(23052.0, 5.921883, 3.816939)
(23053.0, 5.927699, 3.819873)
(23054.0, 5.927699, 3.819873)
(23055.0, 5.924791, 3.814006)
(23056.0, 5.913159, 3.805205)
(23057.0, 5.901527, 3.802271)
(23058.0, 5.889894, 3.799337)
(23059.0, 5.884078, 3.799337)
(23060.0, 5.878261, 3.79347)
(23061.0, 5.878261, 3.787602)
(23062.0, 5.872444, 3.79347)
(23063.0, 5.869536, 3.805205)
(23064.0, 5.866627, 3.819873)
(23065.0, 5.863719, 3.819873)
(23066.0, 5.863719, 3.822806)
(23067.0, 5.869536, 3.82574)
(23068.0, 5.872444, 3.828673)
(23069.0, 5.875353, 3.831607)
(23070.0, 5.875353, 3.828673)
(23071.0, 5.872444, 3.82574)
(23072.0, 5.872444, 3.82574)
(23073.0, 5.872444, 3.82574)
(23074.0, 5.872444, 3.82574)
(23075.0, 5.875353, 3.822806)
(23076.0, 5.875353, 3.822806)
(23077.0, 5.878261, 3.819873)
(23078.0, 5.881169, 3.819873)
(23079.0, 5.881169, 3.819873)
(23080.0, 5.878261, 3.816939)
(23081.0, 5.869536, 3.814006)
(23082.0, 5.86081, 3.814006)
(23083.0, 5.852084, 3.819873)
(23084.0, 5.854993, 3.822806)
(23085.0, 5.854993, 3.822806)
(23086.0, 5.857902, 3.822806)
(23087.0, 5.86081, 3.822806)
(23088.0, 5.86081, 3.82574)
(23089.0, 5.857902, 3.831607)
(23090.0, 5.854993, 3.840407)
(23091.0, 5.854993, 3.846274)
(23092.0, 5.852084, 3.846274)
(23093.0, 5.854993, 3.846274)
(23094.0, 5.86081, 3.843341)
(23095.0, 5.863719, 3.843341)
(23096.0, 5.857902, 3.843341)
(23097.0, 5.857902, 3.840407)
(23098.0, 5.86081, 3.837474)
(23099.0, 5.863719, 3.837474)
(23100.0, 5.863719, 3.837474)
(23101.0, 5.86081, 3.837474)
(23102.0, 5.852084, 3.837474)
(23103.0, 5.843358, 3.840407)
(23104.0, 5.837541, 3.840407)
(23105.0, 5.84045, 3.837474)
(23106.0, 5.849176, 3.837474)
(23107.0, 5.854993, 3.83454)
(23108.0, 5.857902, 3.83454)
(23109.0, 5.852084, 3.831607)
(23110.0, 5.846267, 3.831607)
(23111.0, 5.84045, 3.82574)
(23112.0, 5.837541, 3.819873)
(23113.0, 5.831723, 3.814006)
(23114.0, 5.828814, 3.811072)
(23115.0, 5.822996, 3.814006)
(23116.0, 5.817179, 3.816939)
(23117.0, 5.825905, 3.822806)
(23118.0, 5.837541, 3.822806)
(23119.0, 5.843358, 3.819873)
(23120.0, 5.837541, 3.816939)
(23121.0, 5.831723, 3.814006)
(23122.0, 5.834632, 3.811072)
(23123.0, 5.834632, 3.808138)
(23124.0, 5.837541, 3.808138)
(23125.0, 5.834632, 3.811072)
(23126.0, 5.834632, 3.811072)
(23127.0, 5.837541, 3.811072)
(23128.0, 5.828814, 3.808138)
(23129.0, 5.820088, 3.811072)
(23130.0, 5.81136, 3.822806)
(23131.0, 5.81136, 3.831607)
(23132.0, 5.81427, 3.837474)
(23133.0, 5.820088, 3.831607)
(23134.0, 5.81427, 3.82574)
(23135.0, 5.805542, 3.82574)
(23136.0, 5.793906, 3.831607)
(23137.0, 5.793906, 3.837474)
(23138.0, 5.785178, 3.843341)
(23139.0, 5.77645, 3.840407)
(23140.0, 5.77354, 3.840407)
(23141.0, 5.77645, 3.855074)
(23142.0, 5.782268, 3.872674)
(23143.0, 5.782268, 3.887339)
(23144.0, 5.782268, 3.887339)
(23145.0, 5.782268, 3.887339)
(23146.0, 5.785178, 3.884406)
(23147.0, 5.77645, 3.884406)
(23148.0, 5.770631, 3.869741)
(23149.0, 5.764812, 3.855074)
(23150.0, 5.764812, 3.840407)
(23151.0, 5.764812, 3.840407)
(23152.0, 5.758992, 3.849207)
(23153.0, 5.756083, 3.860941)
(23154.0, 5.753173, 3.860941)
(23155.0, 5.756083, 3.852141)
(23156.0, 5.753173, 3.852141)
(23157.0, 5.753173, 3.855074)
(23158.0, 5.753173, 3.860941)
(23159.0, 5.750263, 3.858007)
(23160.0, 5.750263, 3.863874)
(23161.0, 5.750263, 3.872674)
(23162.0, 5.750263, 3.881473)
(23163.0, 5.753173, 3.881473)
(23164.0, 5.758992, 3.884406)
(23165.0, 5.764812, 3.887339)
(23166.0, 5.764812, 3.890273)
(23167.0, 5.764812, 3.884406)
(23168.0, 5.767721, 3.875607)
(23169.0, 5.77645, 3.869741)
(23170.0, 5.788087, 3.872674)
(23171.0, 5.793906, 3.875607)
(23172.0, 5.788087, 3.87854)
(23173.0, 5.785178, 3.881473)
(23174.0, 5.782268, 3.890273)
(23175.0, 5.779359, 3.899072)
(23176.0, 5.779359, 3.904938)
(23177.0, 5.77354, 3.904938)
(23178.0, 5.770631, 3.902005)
(23179.0, 5.767721, 3.902005)
(23180.0, 5.764812, 3.899072)
(23181.0, 5.767721, 3.896139)
(23182.0, 5.767721, 3.890273)
(23183.0, 5.770631, 3.884406)
(23184.0, 5.77354, 3.881473)
(23185.0, 5.77645, 3.884406)
(23186.0, 5.77645, 3.887339)
(23187.0, 5.77645, 3.890273)
(23188.0, 5.770631, 3.893206)
(23189.0, 5.764812, 3.896139)
(23190.0, 5.758992, 3.890273)
(23191.0, 5.750263, 3.884406)
(23192.0, 5.744444, 3.87854)
(23193.0, 5.732805, 3.87854)
(23194.0, 5.726985, 3.875607)
(23195.0, 5.721165, 3.869741)
(23196.0, 5.721165, 3.863874)
(23197.0, 5.721165, 3.858007)
(23198.0, 5.721165, 3.855074)
(23199.0, 5.724075, 3.858007)
(23200.0, 5.724075, 3.860941)
(23201.0, 5.721165, 3.863874)
(23202.0, 5.718255, 3.858007)
(23203.0, 5.715345, 3.846274)
(23204.0, 5.709525, 3.837474)
(23205.0, 5.703705, 3.837474)
(23206.0, 5.697884, 3.840407)
(23207.0, 5.697884, 3.846274)
(23208.0, 5.697884, 3.849207)
(23209.0, 5.697884, 3.843341)
(23210.0, 5.697884, 3.837474)
(23211.0, 5.694974, 3.837474)
(23212.0, 5.694974, 3.843341)
(23213.0, 5.694974, 3.840407)
(23214.0, 5.692064, 3.831607)
(23215.0, 5.692064, 3.82574)
(23216.0, 5.689153, 3.822806)
(23217.0, 5.686243, 3.822806)
(23218.0, 5.686243, 3.828673)
(23219.0, 5.686243, 3.837474)
(23220.0, 5.692064, 3.846274)
(23221.0, 5.689153, 3.846274)
(23222.0, 5.686243, 3.849207)
(23223.0, 5.686243, 3.855074)
(23224.0, 5.700794, 3.858007)
(23225.0, 5.712435, 3.858007)
(23226.0, 5.726985, 3.837474)
(23227.0, 5.709525, 3.769999)
(23228.0, 5.674601, 3.690777)

counter: 847
(23254.0, 4.584161, -4.263935)
(23255.0, 4.660084, -4.357695)
(23256.0, 4.712637, -4.42507)
(23257.0, 4.744748, -4.460218)
(23258.0, 4.762262, -4.471933)
(23259.0, 4.762262, -4.474862)
(23260.0, 4.753505, -4.460218)
(23261.0, 4.733072, -4.428)
(23262.0, 4.700959, -4.38699)
(23263.0, 4.660084, -4.343047)
(23264.0, 4.613364, -4.287377)
(23265.0, 4.554956, -4.234631)
(23266.0, 4.496538, -4.193601)
(23267.0, 4.438111, -4.164291)
(23268.0, 4.40305, -4.149635)
(23269.0, 4.367986, -4.126184)
(23270.0, 4.34753, -4.114459)
(23271.0, 4.327073, -4.111527)
(23272.0, 4.332918, -4.132047)
(23273.0, 4.341685, -4.158428)
(23274.0, 4.353375, -4.19067)
(23275.0, 4.367986, -4.208255)
(23276.0, 4.382596, -4.255144)
(23277.0, 4.400128, -4.293238)
(23278.0, 4.417659, -4.345976)
(23279.0, 4.429346, -4.363554)
(23280.0, 4.438111, -4.395778)
(23281.0, 4.443954, -4.410425)
(23282.0, 4.452718, -4.422141)
(23283.0, 4.470247, -4.42507)
(23284.0, 4.481932, -4.428)
(23285.0, 4.496538, -4.430929)
(23286.0, 4.50238, -4.433858)
(23287.0, 4.511143, -4.428)
(23288.0, 4.514064, -4.422141)
(23289.0, 4.528669, -4.410425)
(23290.0, 4.546194, -4.398708)
(23291.0, 4.543273, -4.38699)
(23292.0, 4.53159, -4.38699)
(23293.0, 4.522827, -4.375272)
(23294.0, 4.522827, -4.366484)
(23295.0, 4.522827, -4.360625)
(23296.0, 4.525748, -4.366484)
(23297.0, 4.525748, -4.369413)
(23298.0, 4.525748, -4.357695)
(23299.0, 4.522827, -4.348906)
(23300.0, 4.522827, -4.348906)
(23301.0, 4.522827, -4.354765)
(23302.0, 4.525748, -4.360625)
(23303.0, 4.522827, -4.351836)
(23304.0, 4.519906, -4.337187)
(23305.0, 4.514064, -4.325468)
(23306.0, 4.499459, -4.307888)
(23307.0, 4.487774, -4.299098)
(23308.0, 4.476089, -4.290308)
(23309.0, 4.476089, -4.290308)
(23310.0, 4.473168, -4.290308)
(23311.0, 4.473168, -4.290308)
(23312.0, 4.470247, -4.296168)
(23313.0, 4.470247, -4.302028)
(23314.0, 4.470247, -4.307888)
(23315.0, 4.470247, -4.310818)
(23316.0, 4.467325, -4.310818)
(23317.0, 4.467325, -4.307888)
(23318.0, 4.464404, -4.304958)
(23319.0, 4.458561, -4.302028)
(23320.0, 4.45564, -4.299098)
(23321.0, 4.452718, -4.299098)
(23322.0, 4.449797, -4.296168)
(23323.0, 4.449797, -4.293238)
(23324.0, 4.449797, -4.290308)
(23325.0, 4.446875, -4.290308)
(23326.0, 4.443954, -4.293238)
(23327.0, 4.441032, -4.296168)
(23328.0, 4.443954, -4.296168)
(23329.0, 4.446875, -4.302028)
(23330.0, 4.449797, -4.307888)
(23331.0, 4.458561, -4.307888)
(23332.0, 4.470247, -4.302028)
(23333.0, 4.470247, -4.296168)
(23334.0, 4.464404, -4.296168)
(23335.0, 4.458561, -4.293238)
(23336.0, 4.45564, -4.290308)
(23337.0, 4.452718, -4.287377)
(23338.0, 4.443954, -4.284447)
(23339.0, 4.438111, -4.284447)
(23340.0, 4.432267, -4.284447)
(23341.0, 4.432267, -4.281517)
(23342.0, 4.432267, -4.278587)
(23343.0, 4.432267, -4.272726)
(23344.0, 4.426424, -4.272726)
(23345.0, 4.420581, -4.272726)
(23346.0, 4.417659, -4.269796)
(23347.0, 4.420581, -4.269796)
(23348.0, 4.426424, -4.266866)
(23349.0, 4.426424, -4.272726)
(23350.0, 4.426424, -4.278587)
(23351.0, 4.423502, -4.278587)
(23352.0, 4.423502, -4.275657)
(23353.0, 4.420581, -4.275657)
(23354.0, 4.417659, -4.278587)
(23355.0, 4.414737, -4.272726)
(23356.0, 4.408893, -4.261005)
(23357.0, 4.40305, -4.249283)
(23358.0, 4.397206, -4.246353)
(23359.0, 4.397206, -4.246353)
(23360.0, 4.40305, -4.249283)
(23361.0, 4.408893, -4.249283)
(23362.0, 4.411815, -4.246353)
(23363.0, 4.411815, -4.252214)
(23364.0, 4.405972, -4.263935)
(23365.0, 4.40305, -4.272726)
(23366.0, 4.400128, -4.272726)
(23367.0, 4.400128, -4.269796)
(23368.0, 4.394284, -4.269796)
(23369.0, 4.391362, -4.266866)
(23370.0, 4.391362, -4.261005)
(23371.0, 4.38844, -4.252214)
(23372.0, 4.382596, -4.249283)
(23373.0, 4.379674, -4.246353)
(23374.0, 4.376752, -4.249283)
(23375.0, 4.376752, -4.246353)
(23376.0, 4.379674, -4.246353)
(23377.0, 4.382596, -4.246353)
(23378.0, 4.385518, -4.246353)
(23379.0, 4.385518, -4.252214)
(23380.0, 4.385518, -4.255144)
(23381.0, 4.385518, -4.261005)
(23382.0, 4.385518, -4.263935)
(23383.0, 4.382596, -4.263935)
(23384.0, 4.379674, -4.255144)
(23385.0, 4.379674, -4.246353)
(23386.0, 4.385518, -4.243422)
(23387.0, 4.38844, -4.249283)
(23388.0, 4.391362, -4.252214)
(23389.0, 4.391362, -4.252214)
(23390.0, 4.38844, -4.237561)
(23391.0, 4.367986, -4.219978)
(23392.0, 4.34753, -4.19067)
(23393.0, 4.321228, -4.164291)
(23394.0, 4.303693, -4.132047)
(23395.0, 4.286157, -4.091006)
(23396.0, 4.262774, -4.049961)
(23397.0, 4.248159, -4.000115)
(23398.0, 4.227696, -3.961993)
(23399.0, 4.21308, -3.920935)
(23400.0, 4.201387, -3.891606)
(23401.0, 4.201387, -3.871074)
(23402.0, 4.201387, -3.868141)
(23403.0, 4.198463, -3.87694)
(23404.0, 4.198463, -3.882806)
(23405.0, 4.201387, -3.891606)
(23406.0, 4.210157, -3.909204)
(23407.0, 4.227696, -3.926801)
(23408.0, 4.245235, -3.944398)
(23409.0, 4.265697, -3.950263)
(23410.0, 4.271542, -3.953196)
(23411.0, 4.271542, -3.959061)
(23412.0, 4.271542, -3.94733)
(23413.0, 4.274465, -3.932667)
(23414.0, 4.280311, -3.926801)
(23415.0, 4.283234, -3.932667)
(23416.0, 4.292002, -3.944398)
(23417.0, 4.297848, -3.94733)
(23418.0, 4.30077, -3.964926)
(23419.0, 4.30077, -3.976656)
(23420.0, 4.297848, -3.985453)
(23421.0, 4.30077, -3.985453)
(23422.0, 4.297848, -3.985453)
(23423.0, 4.294925, -3.985453)
(23424.0, 4.292002, -3.985453)
(23425.0, 4.292002, -3.982521)
(23426.0, 4.286157, -3.976656)
(23427.0, 4.277388, -3.967859)
(23428.0, 4.271542, -3.959061)
(23429.0, 4.274465, -3.953196)
(23430.0, 4.274465, -3.959061)
(23431.0, 4.268619, -3.970791)
(23432.0, 4.262774, -3.976656)
(23433.0, 4.248159, -3.970791)
(23434.0, 4.236466, -3.967859)
(23435.0, 4.224773, -3.973724)
(23436.0, 4.22185, -3.970791)
(23437.0, 4.22185, -3.961993)
(23438.0, 4.218927, -3.953196)
(23439.0, 4.216003, -3.950263)
(23440.0, 4.210157, -3.94733)
(23441.0, 4.207233, -3.944398)
(23442.0, 4.201387, -3.94733)
(23443.0, 4.19554, -3.953196)
(23444.0, 4.189693, -3.950263)
(23445.0, 4.189693, -3.944398)
(23446.0, 4.189693, -3.938532)
(23447.0, 4.186769, -3.938532)
(23448.0, 4.180922, -3.938532)
(23449.0, 4.172151, -3.938532)
(23450.0, 4.172151, -3.932667)
(23451.0, 4.175075, -3.929734)
(23452.0, 4.183846, -3.920935)
(23453.0, 4.192616, -3.918003)
(23454.0, 4.192616, -3.918003)
(23455.0, 4.186769, -3.920935)
(23456.0, 4.186769, -3.923868)
(23457.0, 4.189693, -3.923868)
(23458.0, 4.192616, -3.923868)
(23459.0, 4.192616, -3.923868)
(23460.0, 4.192616, -3.923868)
(23461.0, 4.192616, -3.926801)
(23462.0, 4.19554, -3.926801)
(23463.0, 4.201387, -3.926801)
(23464.0, 4.207233, -3.926801)
(23465.0, 4.210157, -3.923868)
(23466.0, 4.21308, -3.920935)
(23467.0, 4.21308, -3.920935)
(23468.0, 4.210157, -3.920935)
(23469.0, 4.207233, -3.926801)
(23470.0, 4.207233, -3.929734)
(23471.0, 4.210157, -3.926801)
(23472.0, 4.21308, -3.920935)
(23473.0, 4.216003, -3.923868)
(23474.0, 4.224773, -3.932667)
(23475.0, 4.23062, -3.941465)
(23476.0, 4.23062, -3.944398)
(23477.0, 4.224773, -3.926801)
(23478.0, 4.218927, -3.909204)
(23479.0, 4.218927, -3.891606)
(23480.0, 4.201387, -3.879873)
(23481.0, 4.172151, -3.868141)
(23482.0, 4.142914, -3.841741)
(23483.0, 4.134142, -3.812406)
(23484.0, 4.119522, -3.780135)
(23485.0, 4.101978, -3.756663)
(23486.0, 4.084432, -3.741993)
(23487.0, 4.078584, -3.733191)
(23488.0, 4.075659, -3.715585)
(23489.0, 4.075659, -3.703848)
(23490.0, 4.075659, -3.695045)
(23491.0, 4.078584, -3.703848)
(23492.0, 4.084432, -3.712651)
(23493.0, 4.087357, -3.727322)
(23494.0, 4.093205, -3.739059)
(23495.0, 4.093205, -3.750795)
(23496.0, 4.096129, -3.747861)
(23497.0, 4.099053, -3.747861)
(23498.0, 4.099053, -3.750795)
(23499.0, 4.099053, -3.756663)
(23500.0, 4.107826, -3.759597)
(23501.0, 4.12537, -3.753729)
(23502.0, 4.13999, -3.753729)
(23503.0, 4.145838, -3.756663)
(23504.0, 4.142914, -3.762531)
(23505.0, 4.13999, -3.765465)
(23506.0, 4.13999, -3.771333)
(23507.0, 4.137066, -3.783068)
(23508.0, 4.134142, -3.79187)
(23509.0, 4.128294, -3.794804)
(23510.0, 4.128294, -3.79187)
(23511.0, 4.128294, -3.788936)
(23512.0, 4.131218, -3.788936)
(23513.0, 4.131218, -3.788936)
(23514.0, 4.131218, -3.783068)
(23515.0, 4.128294, -3.777201)
(23516.0, 4.128294, -3.771333)
(23517.0, 4.131218, -3.771333)
(23518.0, 4.137066, -3.774267)
(23519.0, 4.13999, -3.774267)
(23520.0, 4.137066, -3.777201)
(23521.0, 4.137066, -3.777201)
(23522.0, 4.137066, -3.780135)
(23523.0, 4.13999, -3.786002)
(23524.0, 4.137066, -3.788936)
(23525.0, 4.142914, -3.79187)
(23526.0, 4.148761, -3.788936)
(23527.0, 4.151685, -3.786002)
(23528.0, 4.151685, -3.783068)
(23529.0, 4.151685, -3.783068)
(23530.0, 4.151685, -3.783068)
(23531.0, 4.148761, -3.783068)
(23532.0, 4.145838, -3.780135)
(23533.0, 4.145838, -3.777201)
(23534.0, 4.148761, -3.786002)
(23535.0, 4.154609, -3.797737)
(23536.0, 4.157533, -3.803605)
(23537.0, 4.154609, -3.797737)
(23538.0, 4.145838, -3.788936)
(23539.0, 4.13999, -3.788936)
(23540.0, 4.142914, -3.794804)
(23541.0, 4.148761, -3.803605)
(23542.0, 4.151685, -3.803605)
(23543.0, 4.151685, -3.797737)
(23544.0, 4.151685, -3.79187)
(23545.0, 4.148761, -3.794804)
(23546.0, 4.148761, -3.797737)
(23547.0, 4.148761, -3.797737)
(23548.0, 4.151685, -3.803605)
(23549.0, 4.151685, -3.809472)
(23550.0, 4.154609, -3.812406)
(23551.0, 4.157533, -3.812406)
(23552.0, 4.160456, -3.815339)
(23553.0, 4.16338, -3.815339)
(23554.0, 4.16338, -3.815339)
(23555.0, 4.16338, -3.815339)
(23556.0, 4.160456, -3.818273)
(23557.0, 4.160456, -3.821206)
(23558.0, 4.166304, -3.827073)
(23559.0, 4.172151, -3.82414)
(23560.0, 4.172151, -3.821206)
(23561.0, 4.172151, -3.818273)
(23562.0, 4.169228, -3.818273)
(23563.0, 4.169228, -3.812406)
(23564.0, 4.16338, -3.806538)
(23565.0, 4.160456, -3.803605)
(23566.0, 4.157533, -3.800671)
(23567.0, 4.160456, -3.797737)
(23568.0, 4.16338, -3.794804)
(23569.0, 4.169228, -3.794804)
(23570.0, 4.183846, -3.797737)
(23571.0, 4.192616, -3.797737)
(23572.0, 4.20431, -3.800671)
(23573.0, 4.20431, -3.803605)
(23574.0, 4.198463, -3.800671)
(23575.0, 4.192616, -3.800671)
(23576.0, 4.186769, -3.797737)
(23577.0, 4.189693, -3.794804)
(23578.0, 4.19554, -3.79187)
(23579.0, 4.198463, -3.788936)
(23580.0, 4.198463, -3.79187)
(23581.0, 4.198463, -3.79187)
(23582.0, 4.19554, -3.794804)
(23583.0, 4.20431, -3.797737)
(23584.0, 4.210157, -3.797737)
(23585.0, 4.21308, -3.797737)
(23586.0, 4.21308, -3.803605)
(23587.0, 4.20431, -3.809472)
(23588.0, 4.19554, -3.818273)
(23589.0, 4.189693, -3.821206)
(23590.0, 4.198463, -3.821206)
(23591.0, 4.207233, -3.818273)
(23592.0, 4.21308, -3.815339)
(23593.0, 4.21308, -3.812406)
(23594.0, 4.216003, -3.809472)
(23595.0, 4.218927, -3.812406)
(23596.0, 4.224773, -3.812406)
(23597.0, 4.224773, -3.815339)
(23598.0, 4.224773, -3.812406)
(23599.0, 4.224773, -3.809472)
(23600.0, 4.224773, -3.812406)
(23601.0, 4.224773, -3.812406)
(23602.0, 4.224773, -3.815339)
(23603.0, 4.227696, -3.815339)
(23604.0, 4.227696, -3.815339)
(23605.0, 4.227696, -3.812406)
(23606.0, 4.227696, -3.809472)
(23607.0, 4.224773, -3.809472)
(23608.0, 4.218927, -3.797737)
(23609.0, 4.216003, -3.786002)
(23610.0, 4.218927, -3.777201)
(23611.0, 4.22185, -3.777201)
(23612.0, 4.224773, -3.777201)
(23613.0, 4.227696, -3.771333)
(23614.0, 4.224773, -3.765465)
(23615.0, 4.224773, -3.771333)
(23616.0, 4.224773, -3.780135)
(23617.0, 4.23062, -3.788936)
(23618.0, 4.239389, -3.788936)
(23619.0, 4.248159, -3.780135)
(23620.0, 4.254005, -3.771333)
(23621.0, 4.251082, -3.765465)
(23622.0, 4.248159, -3.768399)
(23623.0, 4.248159, -3.771333)
(23624.0, 4.245235, -3.774267)
(23625.0, 4.245235, -3.777201)
(23626.0, 4.242312, -3.780135)
(23627.0, 4.242312, -3.777201)
(23628.0, 4.245235, -3.777201)
(23629.0, 4.245235, -3.780135)
(23630.0, 4.248159, -3.786002)
(23631.0, 4.251082, -3.786002)
(23632.0, 4.251082, -3.786002)
